Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855,3.014386846,1.507426291,3.734439834,2.989473684,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,4.649512913,5.365143206,4.810186455,15.18176908,20.71576829,4.556772366,-20.49084799,6.067013514,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,3.576412756,7.543337489,7.369523346,6.050367481,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.27389861,-3.13305645,1.365346664,2.216720545,1.881061224,1.846648018,1.42547573,2.29877052,2.366458682,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.818023954,3.69059973,7.125857611,5.500077694,-2.090160529,7.125491662,2.560374869,3.240133041,5.959271355,3.429933016,0.844254618,0.413587538,1.169178644,3.225841817,2.798173125,2.859947051,3.191997126,4.194276664,3.388435146,2.052952362,1.53291338,0.773273401,8.75160856,6.982248536,9.292035408,4.858299698,2.404539025,7.52,9.077380952,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,,,,,,,,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.757715153,2.778773737,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.504521097,5.849815193,6.310714413,5.406683551,4.989262782,1.612518466,-0.361946504,3.047504018,8.941885691,9.859885899,7.443159895,2.660282121,4.344037718,7.892300751,-0.041864285,5.269967393,2.36580624,-0.26140559,4.026258465,4.010291796,-0.136048592,0.231815721,-1.462651682,2.134167445,2.214267562,-0.420202701,0.063205381,4.424875297,3.275093486,2.411104362,0.05777554,-1.42349869,-0.045270167,1.922078696,3.234255166,5.266066032,3.642351451,2.495318554,2.175678388,3.610455179,3.952440208,2.964729625,4.882520344,11.66522723,5.561637916,7.058016567,7.081348059,5.395045912,2.870499989,5.430112357,4.35827634,3.753842728,4.819027628,4.632476408,3.030494468,1.241448975,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-6.349777952,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.501018,5.851130389,6.312727891,5.406963074,4.985947506,1.618862331,-0.361445154,3.050114677,8.936478285,9.859337432,7.447773919,2.662440454,4.346923416,7.88808157,-0.039928824,5.276798341,2.359969531,-0.248018288,4.035194137,4.003311943,-0.142243998,0.230879812,-1.462819084,2.135777029,2.22044239,-0.420028297,0.066311702,4.425600909,3.280954085,2.414755083,0.060024001,-1.416163703,-0.039484031,1.919399247,3.230363564,5.265745066,3.649987136,2.501176053,2.17535998,3.608263868,3.946066426,2.963042765,4.872326789,11.65289761,5.56418335,7.059808553,7.083952947,5.38898074,2.867564947,5.430484856,4.360793423,3.755952338,4.819961644,4.631466405,3.030848757,1.243943882,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50927756,3.768065545,4.374341353,4.596583821,8.08506871,5.38384731,9.760602165,8.613148338,6.31768133,1.109745367,7.231428829,6.613538972,3.31766042,2.961305178,2.83188411,2.169661321,1.31288083,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189933317,2.376877472,6.573472704,3.832227083,7.093770453,9.115646547,3.253604912,8.186171819,2.426281344,6.67198532,4.398201688,3.141975849,4.814794387,6.207681734,3.973255111,4,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,-3.572094849,10.09125098,7.613497515,-6.026673579,-5.201990164,0.254883894,-2.017216035,-3.042417968,-3.904328565,-1.857942083,-3.545448937,-14.16344519,8.772386502,11.01851246,-0.488637259,2.78210988,-0.20142816,-7.254621346,3.247174905,1.096488469,1.274377274,5.736491836,1.564201258,-0.871057627,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.168825162,5.849367784,2.690350057,2.93344123,0.363600629,-2.702438069,-10.3653014,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327059,6.205530477,5.843495348,6.757147223,6.06754301,4.011813704,-0.205069439,1.210173376,3.316468195,4.522792238,5.418715934,5.258836403,6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.570852593,3.83108478,3.285149716,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.516280804,5.114380403,3.285631522,5.274353781,4.15543396,2.949365533,3.836305277,2.842083009,4.351795539,4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.689413589,-1.086922771,3.106280193,2.316644859,2.491928133,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.944646242,2.288738796,3.967981131,3.19819563,2.552862676,1.05810486,-1.596258582,1.751548043,3.840003515,1.699971419,0.454830446,1.248664676,1.90063869,4.229535244,2.160373742,2.691323192,3.353842968,2.559038704,2.654806911,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.084960074,3.177734937,
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363391,5.424294989,9.018671948,5.743487091,13.90844535,-2.119437471,1.009592022,1.327128848,3.106945757,12.44905187,14.6414405,1.172568485,1.202354243,6.161755479,3.792415508,12.26447829,14.60658995,6.569821649,12.91110386,21.01800049,1.760376454,3.226207004,3.106114082,2.400691123,4.825651384,3.842053869,3.102805391,2.604039376,2.950875074,1.760173966,1.054764931,4.38009899,3.880213616,3.623914301,5.998776347,5.992166754,4.435375791,0.821663887,1.565048937,3.793754698,2.247230019,4.735783817,6.857077142,4.246115263,1.464046363,-2.218886479,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,6.610243689,6.049822064,3.316985028,3.497813866,4.5,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,1.799999521,-7,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-11.2419203,-0.136776247,5.767355409,9.864079744,9.869223244,7.577496366,-0.940905787,2.677416341,10.72901651,12.72313416,6.551744095,5.108084078,8.328953077,4.3038368,6.478303584,3.428199368,7.778158372,9.12833743,7.153135,7.647931852,5.828995658,6.040128025,7.357898738,9.459429415,7.214850538,6.928181505,8.813522588,9.545837057,5.940359686,5.418599465,7.937070061,10.75785429,10.87865475,10.77029286,9.741992762,8.94246886,7.047683302,1.762082714,6.115593569,7.514484983,6.717008796,7.86633755,8.731530256,8.926264415,9.70949368,10.7647542,12.28811936,8.387530611,7.664942676,9.766554735,8.474088562,7.514801552,7.208203257,6.761320688,6.488546982,6.344865472,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.406141959,-5.387927201,-9.322562613,-4.594764397,-8.800537585,-0.231290258,0.93118278,3.270703033,-0.789993522,2.410065629,7.417236103,2.449979447,4.990226416,6.356032188,7.774386759,6.602849841,7.819721867,7.572382154,4.321194341,-4.997709723,4.921437431,5.765821989,3.198060491,3.409950501,2.31579253,1.011991362,1.587117636,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967488,-3.980686821,-15.09582748,14.98241435,7.845832317,8.836211629,14.37737758,-2.299876566,2.481751426,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,4.820343516,3.967792633,5.871726319,5.365887582,4.932240077,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242967294,2.732473309,0.914519144,2.941235423,3.229960752,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.40000037,-16.69999877,1.6999958,5.300000768,3.699999673,8.300001012,10.20000105,10.79999992,10.99999711,10.30000171,6.699997057,7.000001895,7.800001344,7.899997831,3.800000992,6.500000353,7.399999383,7.499999169,7.40000057,6.69925066,6,6.900001455,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.04036341,10.96709551,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.2,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.541449165,4.711400539,2.411247559,7.429308684,5.088011592,4.008146563,4.344978154,7.872831712,6.22871002,6.630705533,6.67770604,7.241547809,8.758420956,6.590070839,3.772725516,6.18287137,4.770313524,3.751901575,6.580226974,6.43068545,0.047877952,-0.955671162,-2.909226766,3.778823821,3.614006933,4.631719146,3.479359161,0.741536509,1.280565046,0.496299218,4.028991202,3.049548102,4.141944334,4.612767227,1.601192215,3.310141758,5.177259355,2.04720919,-0.097325906,3.828458645,0.689665653,0.316601801,1.588630236,6.410158037,4.527761861,5.475409502,5.911394697,4.132062352,-1.760077615,6.014416313,4.554570081,2.928893406,2.857131897,1.330073764,-0.210227329,-0.670699146,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50563435,16.36690647,-6.646058733,-2.317880795,0.508474576,6.239460371,-5.714285714,11.44781145,14.19939577,12.96296296,10.42154567,8.059384942,5.789990186,2.875695733,5.861136159,4.3,,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.341801446,9.015790477,11.84182994,11.93521553,9.129920994,7.918232026,13.59287209,5.781169106,6.28202115,2.431997335,15.91658537,0.56439046,-4.695104285,-2.956413179,-6.874441632,-1.3369081,13.45574124,5.846060867,-0.874642178,3.353784313,-2.605250597,1.362433727,-0.81828704,2.200628624,12.85828387,-1.915813109,4.711804128,1.727850666,1.572736692,2.599786149,6.44063072,3.575107793,6.667298923,4.835663892,4.332313399,2.929567569,3.574094769,2.483939197,8.101549317,4.916772101,5.823421054,6.383936805,3.837812498,3.028612589,5.517560457,-0.638038712,0.490739499,1.631213361,3.086722672,1.341560647,,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.418876649,2.108581656,-0.351420004,1.582168376,-0.812222114,-4.165775722,3.094608298,2.299800398,3.57496943,2.792398475,0.889436669,-3.12616463,2.064684587,3.706201117,3.5,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.119448133,3.3265674,5.358463907,7.699576736,-0.951869087,1.015270462,6.373308009,4.394452597,5.901892449,5.727154261,0.774041698,-1.60202141,3.769436701,2.272671789,7.262389482,2.434242166,6.400846128,6.047591001,-2.989636769,6.495900934,6.352411746,3.770241783,6.74420345,4.162415,5.402333231,4.8099153,4.177742787,8.540889118,5.457043993,5.421383115,1.917860754,5.723234096,4.401762661,6.057471911,6.949289782,6.848424813,3.789237285,5.590601289,7.757079348,4.078419275,4.307813038,3.714093183,7.239132889,7.540877297,8.782437548,8.662637763,9.012357217,3.883391974,7.614176104,9.055463872,6.313662396,5.518441261,6.053610082,7.056051534,7.478664195,6.842196061,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.501018,5.851130389,6.312727891,5.406963074,4.985947506,1.618862331,-0.361445154,3.050114677,8.936478285,9.859337432,7.447773919,2.662440454,4.346923416,7.88808157,-0.039928824,5.276798341,2.359969531,-0.248018288,4.035194137,4.003311943,-0.142243998,0.230879812,-1.462819084,2.135777029,2.22044239,-0.420028297,0.066311702,4.425600909,3.280954085,2.414755083,0.060024001,-1.416163703,-0.039484031,1.919399247,3.230363564,5.265745066,3.649987136,2.501176053,2.17535998,3.608263868,3.946066426,2.963042765,4.872326789,11.65289761,5.56418335,7.059808553,7.083952947,5.38898074,2.867564947,5.430484856,4.360793423,3.755952338,4.819961644,4.631466405,3.030848757,1.243943882,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463144,5.604597247,7.630499772,0.693850282,4.056821561,2.042514316,5.215148392,2.730681521,3.533636514,1.040332409,5.780347376,1.656426193,3.807602168,1.477963393,6.405148859,9.121791551,10.01647569,3.599370746,-1.065607664,4.215727999,3.809242916,-10.31340152,-5.750907717,-4.121312408,-3.281827252,-4.561423075,-3.917616126,-0.827024233,1.508415857,2.682050198,-1.647204165,-1.453479678,3.565900883,4.657152904,7.134477381,7.522854738,8.124564009,8.024817633,6.901359504,4.168524081,7.936709641,14.44141643,7.949593642,6.20899299,13.20805776,4.754189958,3.39042137,-4.390592479,3.323330512,-0.29435443,1.29397895,2.653918424,-0.575925253,-0.578521568,-5.110017019,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867893,0.161952472,10.40972858,4.747815409,4.669631776,10.56019747,17.74271827,-0.654643505,8.074782332,7.156099909,7.876852653,3.411095854,6.440473533,6.567521173,7.418739595,5.514072828,-0.493737603,4.681917384,5.748843265,5.648573235,-1.446988414,6.701371095,0.072159078,1.746699129,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709859945,3.796183827,1.322563618,4.702411815,6.235793869,3.486535815,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997666079,2.874754293,2.823159581,1.149408393,1.169769098,
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069388,5.571428583,9.066305519,5.459056843,2.823529483,11.21281508,4.732510238,6.777996003,4.081145625,3.233508982,5.566694508,7.425788325,3.262334512,5.594474368,7.174112693,10.46117958,3.406669805,1.502932994,-0.624113561,-2.447350418,4.856648753,3.563227819,4.971080762,6.712015733,4.241335702,7.012031114,9.485538841,2.320736798,0.290244067,9.26614667,0.720279047,5.035634937,7.651265191,-4.668147359,7.878266876,7.379664476,7.577663648,2.308213489,-3.389305047,6.640061263,-5.962310691,6.430278602,5.608255023,9.644322663,9.009853214,7.109703381,5.030457776,0.845251442,-4.704465981,8.487372187,11.11349555,4.789940207,8.491309393,5.166690703,6.057629448,2.876410543,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,8.453323926,0.174458145,1.298187614,2.235865935,2.642147236,2.743244632,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443407,7.045071644,2.071988211,0.584322134,1.205800809,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.840382325,4.933846627,5.997828858,7.163553536,6.886226532,7.828298381,8.173335834,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621,7.26306003,6.965133317,6.959374422,6.957743111,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557709,-0.344676681,-3.306380003,0.390086946,3.961902787,8.267073544,6.361941247,6.474140151,5.554095496,3.418356892,8.32629252,6.403635743,11.52324381,9.072114582,5.100001864,4.905265484,8.053948377,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,6.736995437,5.664369913,9.438932596,3.85329199,3.57422022,5.246819027,4.993405192,4.647519059,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643888,-9.698998582,-14.22610688,-22.93404553,-12.20000002,-9.999999974,-3.000000027,-1.899999984,-0.199999997,5.9,9.200000008,5.199999971,9.40000001,12.10000001,2.699999975,7.300000033,7.900000766,2.299999991,-14.80000002,4.200000018,5.465531905,0.238681306,-0.026729649,-6.552618891,-9.772973947,2.307601934,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.779224762,3.844288069,4.686696871,8.360656419,6.961641776,5.475031445,4.290610218,7.246174316,7.62311293,8.049867536,6.714723062,7.730112079,8.178224683,6.23950265,4.417369697,6.985548195,3.848002153,2.952598868,4.813668778,4.230595244,1.26598527,2.294402202,0.536724417,4.993131154,4.546364095,4.302868807,4.907874255,2.866808113,2.037738726,1.676231947,1.155875553,0.43032054,3.074751951,2.269373365,3.282110417,4.45320645,5.181625905,2.279967129,2.821242805,6.004389837,3.171052235,4.276686825,5.230448608,8.006714527,7.228646904,8.272140469,9.052095248,5.885770185,1.540609916,7.550927245,6.275434805,4.914053579,4.942020289,4.263820478,3.342406977,3.46514083,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458855,2.44052078,1.045604053,3.062855935,-3.656834112,1.888911744,5.864740633,2.333213382,-0.251711532,-1.319569861,0.275199617,2.895344599,6.096914313,3.935470176,1.455461179,5.373985348,6.199116731,5.843400901,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588413,2.657546103,7.28134265,-1.447598964,5.577957758,8.547683232,4.518890072,-1.939212135,-1.92993064,-3.844129967,-7.732007212,0.805283917,5.004160365,7.460132106,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.538178707,4.637538643,3.238791216,0.370741267,1.453431497,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,3.206807257,3.295476728,5.263262776,5.643124848,-0.517154562,-0.197678537,5.386090051,4.608597407,5.561684929,3.17569075,-0.244596225,2.594470388,-1.910891068,4.632457181,7.259086959,4.238737521,3.511614499,3.461747692,4.203971979,3.680524033,1.919370297,-0.074084531,3.555396148,2.745856719,4.037643425,2.718975789,3.795881229,4.487026493,4.449910963,4.685199608,4.092176449,0.975981834,1.786127687,2.806775956,3.78574285,3.345216063,2.666625826,1.77857024,-0.291621459,-2.775529574,2.531920616,1.601454672,2.224030854,1.67733153,2.370457671,2.596148041,1.61565606,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.799999993,4.200000008,3.999999997,4.199999999,7.699999998,7.000000005,7.299999997,9.921153848,9,8.099999996,8.500000001,8.299999999,8.200000001,8.000000001,7.792522371,7.999999999,7.800000002,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.22940657,9.777057018,3.382858933,2.44319355,4.614004989,4.476429908,2.167874094,6.587648295,6.177908468,5.60073419,0.438070306,14.07421481,1.405075143,4.149922803,1.135737487,6.377102859,4.251023172,-1.247737074,7.767413795,1.287125179,3.505823414,4.089483241,2.710917941,1.637438391,1.709414612,6.323310422,7.689791237,4.15628429,2.488004855,7.688359209,-1.581573228,6.667012433,-2.099061259,-3.35352589,-0.419351482,1.380643001,1.832286046,1.152116207,1.603083784,3.000671695,
